馬名,horse_id,枠,馬 番,race_id,weighted_avg_rank,weighted_avg_run_style,weighted_avg_last_3f,weighted_avg_horse_weight,weighted_avg_odds,weighted_avg_weather,age,rank,target_top3
ジャスパーメルチェ,,7,12,202509050303,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
リネアベルタ,,2,2,202509050303,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,3.0,1
ルビーエクリプス,,5,8,202509050303,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,4.0,0
ハナイロマヒナ,,4,6,202509050303,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
セイカユウヒ,,6,9,202509050303,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
ワイドカクゲン,,4,5,202509050303,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
ノブステップ,,5,7,202509050303,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,8.0,0
エボニードール,,3,4,202509050303,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,9.0,0
ベルグランボヌール,,8,14,202509050303,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,10.0,0
ミヤフロント,,7,11,202509050303,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,11.0,0
プグナファータ,,8,13,202509050303,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,12.0,0
ニシノセイエス,,6,10,202509050303,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,13.0,0
サウンドプリモ,,1,1,202509050303,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,14.0,0
ロードリベラシオン,,8,12,202509050304,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,1.0,1
コレクテイニア,,5,5,202509050304,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,2.0,1
ハイウェイスター,,7,9,202509050304,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,3.0,1
メイショウコガシラ,,3,3,202509050304,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,4.0,0
ファベル,,4,4,202509050304,18.0,3.0,39.99999999999999,470.0,100.0,2.0,6.0,5.0,0
リオンエトワール,,1,1,202509050304,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,6.0,0
レッドファーロ,,6,8,202509050304,18.0,3.0,39.99999999999999,470.0,100.0,2.0,6.0,7.0,0
イーサンバーニング,,2,2,202509050304,18.0,3.0,39.99999999999999,470.0,100.0,2.0,6.0,8.0,0
アメリカンエール,,7,10,202509050304,18.0,3.0,39.99999999999999,470.0,100.0,2.0,7.0,9.0,0
オリンポスカズマ,,6,7,202509050304,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,10.0,0
ノーダブルディップ,,5,6,202509050304,18.0,3.0,39.99999999999999,470.0,100.0,2.0,7.0,11.0,0
ビッグショータイム,,8,11,202509050304,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,12.0,0
ダノンハドソン,,3,3,202509050305,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,1.0,1
アルジェンテーラ,,7,7,202509050305,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
サガルマータ,,2,2,202509050305,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,3.0,1
ディープマウンテン,,1,1,202509050305,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,4.0,0
リサシテーション,,6,6,202509050305,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
ノートルダム,,5,5,202509050305,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
ニテンイチリュウ,,4,4,202509050305,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
メイショウリュウシ,,5,6,202509050306,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,1.0,1
タマモレイメイ,,8,12,202509050306,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
ハッピーバンク,,8,13,202509050306,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,3.0,1
ロードインヴォーグ,,6,8,202509050306,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,4.0,0
ネバールックバック,,3,3,202509050306,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
キタノサリスカ,,4,5,202509050306,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
ココアプローズ,,4,4,202509050306,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
テイエムロングダン,,1,1,202509050306,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,8.0,0
サンオブザサン,,7,11,202509050306,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,9.0,0
ハイヴァン,,5,7,202509050306,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,10.0,0
サンライズフリード,,2,2,202509050306,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,11.0,0
ヴィラフランカ,,6,9,202509050306,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,12.0,0
ジョーマゴス,,7,10,202509050306,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,13.0,0
ヨカオウ,,5,5,202509050307,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,1.0,1
ゴリョウセイ,,1,1,202509050307,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
サリエンテ,,2,2,202509050307,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,3.0,1
スパルタンエックス,,8,8,202509050307,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,4.0,0
パーヴォ,,7,7,202509050307,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
フレイムスター,,6,6,202509050307,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
スフィダンテ,,3,3,202509050307,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
シシリアンフラッグ,,4,4,202509050307,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,8.0,0
ラファル,,4,8,202509050308,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,1.0,1
セボンサデッセ,,2,4,202509050308,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,2.0,1
ジェミート,,5,9,202509050308,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,3.0,1
シュニー,,2,3,202509050308,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,4.0,0
イイデカンタロウ,,6,12,202509050308,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,5.0,0
オリーブグリーン,,5,10,202509050308,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,6.0,0
ブルーカミング,,1,2,202509050308,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,7.0,0
エルオンセ,,1,1,202509050308,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,8.0,0
マーブルヘイロー,,8,15,202509050308,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,9.0,0
エコロヴァルム,,7,13,202509050308,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,10.0,0
アスタールテニウム,,7,14,202509050308,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,11.0,0
タマモブラウンタイ,,8,16,202509050308,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,12.0,0
バシリス,,4,7,202509050308,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,13.0,0
セルズパワー,,3,6,202509050308,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,14.0,0
リュキア,,3,5,202509050308,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,15.0,0
サトノシャムロック,,6,11,202509050308,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,0.0,0
コロナドブリッジ,,7,7,202509050309,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,1.0,1
ベレシート,,8,8,202509050309,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
ブレナヴォン,,3,3,202509050309,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,3.0,1
ブルースカイブルー,,6,6,202509050309,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,4.0,0
ストロベリーツリー,,1,1,202509050309,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
ディーリライズ,,8,9,202509050309,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
ジャストビート,,2,2,202509050309,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
フリーガー,,4,4,202509050309,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,8.0,0
ストロングエース,,5,5,202509050309,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,9.0,0
ポルポラジール,,6,10,202509050310,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,1.0,1
ゴッドエスパーダ,,3,4,202509050310,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,2.0,1
アートレスマインド,,7,11,202509050310,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,3.0,1
クリノフィガロ,,8,14,202509050310,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,4.0,0
オーシンハーフ,,5,8,202509050310,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,5.0,0
ブルーワール,,5,7,202509050310,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,6.0,0
ソウルアンドジャズ,,4,6,202509050310,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,7.0,0
メイショウオオコ,,8,13,202509050310,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,8.0,0
レッドリベルタ,,6,9,202509050310,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,9.0,0
サラサハウプリティ,,2,2,202509050310,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,10.0,0
トゥルブレンシア,,7,12,202509050310,18.0,3.0,39.99999999999999,470.0,100.0,2.0,8.0,11.0,0
メイショウヘール,,4,5,202509050310,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,12.0,0
ジョウショーパワー,,3,3,202509050310,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,13.0,0
ヒルノデプラーツ,,1,1,202509050310,18.0,3.0,39.99999999999999,470.0,100.0,2.0,6.0,14.0,0
ランスオブカオス,,7,10,202509050311,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,1.0,1
ワールズエンド,,5,6,202509050311,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,2.0,1
ダノンエアズロック,,2,2,202509050311,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,3.0,1
シヴァース,,7,11,202509050311,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,4.0,0
キョウエイブリッサ,,3,3,202509050311,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,5.0,0
ゴートゥファースト,,6,9,202509050311,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,6.0,0
クランフォード,,1,1,202509050311,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,7.0,0
ブルーミンデザイン,,6,8,202509050311,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,8.0,0
ヤンキーバローズ,,8,13,202509050311,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,9.0,0
メイショウシンタケ,,8,12,202509050311,18.0,3.0,39.99999999999999,470.0,100.0,2.0,7.0,10.0,0
ニシノスーベニア,,4,4,202509050311,18.0,3.0,39.99999999999999,470.0,100.0,2.0,6.0,11.0,0
アッシュルバニパル,,4,5,202509050311,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,12.0,0
セルバーグ,,5,7,202509050311,18.0,3.0,39.99999999999999,470.0,100.0,2.0,6.0,13.0,0
アラベラ,,2,2,202509050312,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,1.0,1
ウィルサヴァイブ,,8,10,202509050312,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,2.0,1
イトカワサクラ,,4,4,202509050312,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,3.0,1
セナスタイル,,7,8,202509050312,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,4.0,0
ハートメテオ,,8,9,202509050312,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,5.0,0
レッセパッセ,,3,3,202509050312,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,6.0,0
ファミリーツリー,,5,5,202509050312,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,7.0,0
エコテーラー,,1,1,202509050312,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,8.0,0
ムガ,,7,7,202509050312,18.0,3.0,39.99999999999999,470.0,100.0,2.0,6.0,9.0,0
トゥルブレンツ,,6,6,202509050312,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,10.0,0
サンライズケヴィン,,8,10,202509050401,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,1.0,1
メイショウナナシロ,,8,11,202509050401,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
タケルフォーカス,,4,4,202509050401,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,3.0,1
ノービレ,,2,2,202509050401,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,4.0,0
クレマチス,,3,3,202509050401,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
ディアギレフ,,5,5,202509050401,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
キボウホー,,7,9,202509050401,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
レッドブライトン,,6,6,202509050401,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,8.0,0
アメジストロード,,6,7,202509050401,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,9.0,0
サリー,,7,8,202509050401,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,10.0,0
ショウナンサフィラ,,1,1,202509050401,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,11.0,0
カナタコナタ,,8,15,202509050402,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,1.0,1
バトルアックス,,5,9,202509050402,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
ココラッシー,,2,4,202509050402,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,3.0,1
ジャーナーリア,,7,13,202509050402,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,4.0,0
ルクスドリーム,,6,12,202509050402,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
ビーチェマーレ,,6,11,202509050402,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
モズタイシソウシ,,1,2,202509050402,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
ウイントッペン,,1,1,202509050402,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,8.0,0
アミラル,,7,14,202509050402,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,9.0,0
セルシャーム,,8,16,202509050402,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,10.0,0
ショウナンアワード,,2,3,202509050402,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,11.0,0
フィアレスウィル,,3,6,202509050402,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,12.0,0
ブルースプレイヤー,,5,10,202509050402,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,13.0,0
ビナハイバン,,3,5,202509050402,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,14.0,0
キングケープ,,4,8,202509050402,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,15.0,0
ジーティーピカソ,,4,7,202509050402,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,16.0,0
テーオーアルアイン,,6,6,202509050403,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,1.0,1
ブライトエアリー,,7,9,202509050403,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
インナーヴォイス,,8,11,202509050403,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,3.0,1
ラップトップ,,6,7,202509050403,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,4.0,0
サーブルディアマン,,7,8,202509050403,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
シャドウクライ,,4,4,202509050403,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
ミエノクラウン,,1,1,202509050403,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
サトノビダーヤ,,3,3,202509050403,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,8.0,0
アクティングエリア,,2,2,202509050403,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,9.0,0
ヒメヒオウギ,,8,10,202509050403,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,10.0,0
イノリ,,5,5,202509050403,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,11.0,0
テイエムスティール,,2,2,202509050404,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,1.0,1
ララディアーブル,,6,7,202509050404,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
メカニックバレエ,,5,5,202509050404,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,3.0,1
ギフテッドスペック,,6,6,202509050404,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,4.0,0
センリョウヤクシャ,,8,10,202509050404,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
サトノロザリー,,7,9,202509050404,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
アカウフリューゲル,,3,3,202509050404,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
ノーブルマドンナ,,1,1,202509050404,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,8.0,0
レジーナテンペスタ,,7,8,202509050404,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,9.0,0
ゼフィルス,,4,4,202509050404,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,10.0,0
モヴシエラ,,8,11,202509050404,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,11.0,0
ページターナー,,3,3,202509050405,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,1.0,1
エドウィンナルコ,,2,2,202509050405,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
ブラックシャリマー,,4,4,202509050405,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,3.0,1
ダノンステート,,5,5,202509050405,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,4.0,0
ジェラルリスト,,1,1,202509050405,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
レグラヴィエール,,6,6,202509050405,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
テーオーグレーザー,,7,7,202509050406,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,1.0,1
モンサンゴールデン,,1,1,202509050406,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
カネコメブライト,,2,2,202509050406,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,3.0,1
テーオーナタリー,,4,4,202509050406,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,4.0,0
キンダープンシュ,,6,6,202509050406,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
シラヌイ,,5,5,202509050406,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
エイシンディアマン,,3,3,202509050406,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
マハナ,,3,3,202509050407,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,1.0,1
アロマフェリス,,8,12,202509050407,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,2.0,1
ニホンピロマリンバ,,2,2,202509050407,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,3.0,1
イフリーティア,,7,9,202509050407,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,4.0,0
ラテライト,,8,11,202509050407,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,5.0,0
アイブリンク,,4,4,202509050407,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,6.0,0
ミヤジテン,,1,1,202509050407,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,7.0,0
ヒラリーステップ,,6,8,202509050407,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,8.0,0
コンテナライン,,5,6,202509050407,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,9.0,0
パシフィックハイ,,6,7,202509050407,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,10.0,0
エコロカレン,,7,10,202509050407,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,11.0,0
オーケーエンジェル,,5,5,202509050407,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,12.0,0
クーデール,,6,7,202509050408,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,1.0,1
スペシャルナンバー,,7,8,202509050408,18.0,3.0,39.99999999999999,470.0,100.0,2.0,6.0,2.0,1
ゼンノツキヨミ,,8,11,202509050408,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,3.0,1
フィドルファドル,,8,10,202509050408,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,4.0,0
フォルティーナ,,2,2,202509050408,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,5.0,0
スリーピース,,1,1,202509050408,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,6.0,0
ディーエスショウマ,,4,4,202509050408,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,7.0,0
ディキシーガンナー,,7,9,202509050408,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,8.0,0
フェリ,,5,5,202509050408,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,9.0,0
ヨシノヤッタルデー,,3,3,202509050408,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,10.0,0
プロテア,,6,6,202509050408,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,11.0,0
エコロディノス,,3,4,202509050409,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,1.0,1
レミージュ,,7,12,202509050409,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,2.0,1
タガノデュード,,4,6,202509050409,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,3.0,1
ハギノアルデバラン,,4,7,202509050409,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,4.0,0
ミッキーゴールド,,6,10,202509050409,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,5.0,0
イケイケドンドン,,2,3,202509050409,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,6.0,0
オールセインツ,,1,1,202509050409,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,7.0,0
ガジュノリ,,8,15,202509050409,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,8.0,0
メイショウゲキリン,,3,5,202509050409,18.0,3.0,39.99999999999999,470.0,100.0,2.0,6.0,9.0,0
ミアステラ,,7,13,202509050409,18.0,3.0,39.99999999999999,470.0,100.0,2.0,6.0,10.0,0
ヒロノラメール,,5,8,202509050409,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,11.0,0
フェミナフォルテ,,2,2,202509050409,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,12.0,0
コスモフロイデ,,5,9,202509050409,18.0,3.0,39.99999999999999,470.0,100.0,2.0,6.0,13.0,0
ダノンフロイデ,,8,14,202509050409,18.0,3.0,39.99999999999999,470.0,100.0,2.0,6.0,14.0,0
エイカイマッケンロ,,6,11,202509050409,18.0,3.0,39.99999999999999,470.0,100.0,2.0,6.0,15.0,0
ロードプレジール,,7,13,202509050410,18.0,3.0,39.99999999999999,470.0,100.0,2.0,7.0,1.0,1
リューデスハイム,,8,16,202509050410,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,2.0,1
ワンパット,,6,12,202509050410,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,3.0,1
ルージュアベリア,,2,4,202509050410,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,4.0,0
メイショウミカワ,,3,6,202509050410,18.0,3.0,39.99999999999999,470.0,100.0,2.0,7.0,5.0,0
シャルクハフト,,5,9,202509050410,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,6.0,0
ロードマゼラン,,8,15,202509050410,18.0,3.0,39.99999999999999,470.0,100.0,2.0,6.0,7.0,0
ジャスパーグレイト,,5,10,202509050410,18.0,3.0,39.99999999999999,470.0,100.0,2.0,6.0,8.0,0
レッドプロフェシー,,4,8,202509050410,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,9.0,0
ノットイナフ,,6,11,202509050410,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,10.0,0
ゲンパチムサシ,,7,14,202509050410,18.0,3.0,39.99999999999999,470.0,100.0,2.0,7.0,11.0,0
ヨリノサファイヤ,,2,3,202509050410,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,12.0,0
コスモジンバック,,4,7,202509050410,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,13.0,0
キュールエフウジン,,1,1,202509050410,18.0,3.0,39.99999999999999,470.0,100.0,2.0,6.0,14.0,0
サイモンブーケ,,3,5,202509050410,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,15.0,0
テスティモーネ,,1,2,202509050410,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,16.0,0
スターアニス,,5,9,202509050411,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,1.0,1
ギャラボーグ,,3,5,202509050411,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
